customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,neg_ticket_rate,return_rate,avg_discount,sessions_30d,last_visit_days_ago,campaign_clicks_30d,loyalty_tier,churn_next_60d
CUST02084,At Risk,165,1,481.85,1,2,1,4,0.0,0.0,0.0,0.32,2,41,1,,1
CUST02085,Needs Nurturing,3,1,682.7,5,2,1,8,0.0,0.0,0.0,0.28,1,0,0,,1
CUST02086,Loyal Customers,40,2,1886.35,4,3,3,10,0.0,0.0,0.0,0.275,8,1,3,Silver,0
CUST02087,Needs Nurturing,14,1,479.82,5,2,1,8,0.0,0.0,0.0,0.37,3,0,0,Silver,0
CUST02088,Loyal Customers,41,3,1761.31,4,3,3,10,1.0,1.0,0.0,0.22,1,11,0,,1
CUST02089,Needs Nurturing,20,1,542.75,5,2,1,8,0.0,0.0,0.0,0.23,1,8,0,,0
CUST02090,Needs Nurturing,80,2,852.76,3,3,2,8,1.0,1.0,0.5,0.33499999999999996,1,6,0,Silver,1
CUST02091,Needs Nurturing,19,1,872.98,5,2,2,9,0.0,0.0,0.0,0.43,10,4,1,,0
CUST02092,High-Value but Unhappy,174,3,2595.52,1,3,4,8,1.0,1.0,0.0,0.17,2,31,0,Gold,1
CUST02093,Loyal Customers,11,2,1202.49,5,3,2,10,0.0,0.0,0.0,0.335,8,0,0,Gold,0
CUST02094,At Risk,96,2,1171.49,2,3,2,7,0.0,0.0,0.0,0.07,1,33,0,Gold,1
CUST02095,At Risk,163,2,1605.26,1,3,3,7,1.0,1.0,0.0,0.255,0,29,1,Silver,0
CUST02096,Loyal Customers,5,3,2926.04,5,3,4,12,0.0,0.0,0.0,0.29333333333333333,9,0,0,,1
CUST02097,Loyal Customers,59,4,2180.25,3,4,3,10,1.0,1.0,0.0,0.325,5,3,0,Silver,0
CUST02098,At Risk,223,1,558.72,1,2,1,4,0.0,0.0,0.0,0.18,8,32,0,Silver,1
CUST02099,At Risk,107,3,2275.89,2,3,3,8,0.0,0.0,0.0,0.36000000000000004,2,25,1,Silver,1
CUST02100,Champions,23,8,4274.82,4,5,5,14,2.0,1.0,0.125,0.33875,13,17,0,,0
CUST02101,Champions,18,7,4502.69,5,5,5,15,2.0,1.0,0.0,0.4042857142857143,6,0,0,,1
CUST02102,Champions,17,6,3780.56,5,5,4,14,0.0,0.0,0.0,0.39999999999999997,19,10,1,Platinum,0
CUST02103,Needs Nurturing,44,2,1052.31,4,3,2,9,1.0,0.0,0.0,0.4,0,0,0,Platinum,1
CUST02104,Discount Sensitive,4,1,679.74,5,2,1,8,0.0,0.0,0.0,0.49,7,0,0,Silver,0
CUST02105,Loyal Customers,15,4,2058.2,5,4,3,12,2.0,1.0,0.25,0.1,1,0,0,,0
CUST02106,Champions,46,8,20239.78,4,5,5,14,3.0,0.6666666666666666,0.125,0.32,7,14,1,Gold,0
CUST02107,At Risk,90,5,3080.15,2,5,4,11,0.0,0.0,0.0,0.22000000000000003,8,30,1,,1
CUST02108,Loyal Customers,9,3,2025.15,5,3,3,11,2.0,1.0,0.3333333333333333,0.24333333333333332,11,3,0,,0
CUST02109,Champions,21,5,3747.13,4,5,4,13,1.0,0.0,0.0,0.32199999999999995,7,7,3,,0
CUST02110,Needs Nurturing,26,2,1374.8200000000002,4,3,2,9,0.0,0.0,0.0,0.20500000000000002,1,13,0,Gold,0
CUST02111,At Risk,184,1,1404.22,1,2,2,5,0.0,0.0,0.0,0.3,0,34,0,Silver,1
CUST02112,At Risk,335,3,1402.8600000000001,1,3,2,6,0.0,0.0,0.0,0.34,0,60,0,Silver,1
CUST02113,At Risk,194,2,2358.37,1,3,3,7,0.0,0.0,0.0,0.33,1,37,0,,1
CUST02114,At Risk,111,2,587.4200000000001,2,3,1,6,1.0,0.0,0.5,0.32999999999999996,8,22,0,,1
CUST02115,At Risk,277,1,483.57,1,2,1,4,0.0,0.0,0.0,0.24,0,50,0,,0
CUST02116,At Risk,151,2,1180.1399999999999,1,3,2,6,1.0,0.0,0.0,0.235,1,28,0,Silver,1
CUST02117,At Risk,92,3,2584.4,2,3,4,9,0.0,0.0,0.0,0.21333333333333335,6,18,2,,0
CUST02118,At Risk,93,7,5739.9800000000005,2,5,5,12,0.0,0.0,0.0,0.3114285714285714,5,19,0,Silver,1
CUST02119,Loyal Customers,44,3,2881.38,4,3,4,11,2.0,0.5,0.0,0.2733333333333333,8,0,0,,0
CUST02120,Champions,41,8,4965.58,4,5,5,14,1.0,1.0,0.125,0.25375000000000003,1,1,0,,0
CUST02121,Needs Nurturing,23,1,467.21,4,2,1,7,0.0,0.0,0.0,0.33,6,1,0,Silver,0
CUST02122,At Risk,244,1,863.7,1,2,2,5,0.0,0.0,0.0,0.14,0,45,0,,0
CUST02123,At Risk,108,1,448.88,2,2,1,5,0.0,0.0,0.0,0.17,0,17,1,,0
CUST02124,Needs Nurturing,40,2,995.22,4,3,2,9,0.0,0.0,0.0,0.435,15,6,4,Silver,0
CUST02125,Discount Sensitive,140,1,321.85,2,2,1,5,1.0,1.0,0.0,0.47,13,30,5,Gold,1
CUST02126,At Risk,206,1,698.21,1,2,1,4,0.0,0.0,0.0,0.33,1,44,0,,1
CUST02127,At Risk,210,1,1050.81,1,2,2,5,0.0,0.0,0.0,0.24,3,38,1,Gold,1
CUST02128,Needs Nurturing,41,1,1406.44,4,2,2,8,0.0,0.0,0.0,0.11,11,3,0,Silver,1
CUST02129,At Risk,90,1,787.79,2,2,2,6,0.0,0.0,0.0,0.18,2,18,0,,1
CUST02130,Needs Nurturing,84,3,1356.56,3,3,2,8,2.0,1.0,0.0,0.3433333333333333,4,9,0,Silver,1
CUST02131,High-Value but Unhappy,93,4,2614.58,2,4,4,10,1.0,1.0,0.0,0.35,2,29,0,,0
CUST02132,Discount Sensitive,0,1,585.94,5,2,1,8,0.0,0.0,0.0,0.53,1,5,0,,0
CUST02133,Champions,33,4,3704.23,4,4,4,12,1.0,1.0,0.0,0.17500000000000002,11,8,1,,0
CUST02134,At Risk,192,3,2486.55,1,3,3,7,1.0,0.0,0.0,0.17333333333333334,1,44,0,Silver,0
CUST02135,Discount Sensitive,66,1,1006.67,3,2,2,7,1.0,0.0,0.0,0.46,2,13,0,,1
CUST02136,Loyal Customers,84,4,3776.61,3,4,4,11,1.0,1.0,0.25,0.2575,4,9,0,,1
CUST02137,Loyal Customers,47,3,3099.36,3,3,4,10,2.0,1.0,0.0,0.09999999999999999,5,7,3,,0
CUST02138,At Risk,194,1,472.88,1,2,1,4,1.0,1.0,0.0,0.22,2,36,0,,1
CUST02139,Discount Sensitive,28,1,440.82,4,2,1,7,0.0,0.0,0.0,0.45,3,7,0,,0
CUST02140,Champions,30,6,4288.45,4,5,5,14,1.0,1.0,0.16666666666666666,0.27,15,0,0,Gold,0
CUST02141,Needs Nurturing,77,2,2337.84,3,3,3,9,0.0,0.0,0.0,0.22499999999999998,16,11,2,,1
CUST02142,Needs Nurturing,79,1,1330.95,3,2,2,7,0.0,0.0,0.0,0.38,1,25,0,,1
CUST02143,Needs Nurturing,61,1,1023.26,3,2,2,7,0.0,0.0,0.0,0.2,14,13,2,Silver,0
CUST02144,At Risk,173,2,1767.13,1,3,3,7,0.0,0.0,0.0,0.29500000000000004,0,40,0,Silver,0
CUST02145,At Risk,111,7,4813.139999999999,2,5,5,12,0.0,0.0,0.0,0.2357142857142857,2,23,0,,1
CUST02146,At Risk,118,1,917.63,2,2,2,6,0.0,0.0,0.0,0.23,0,27,0,,1
CUST02147,At Risk,124,2,997.9000000000001,2,3,2,7,0.0,0.0,0.0,0.31,1,36,0,,1
CUST02148,At Risk,173,1,459.5,1,2,1,4,0.0,0.0,0.0,0.33,1,31,0,,0
CUST02149,Loyal Customers,64,2,3065.5299999999997,3,3,4,10,0.0,0.0,0.0,0.245,8,7,1,Gold,1
CUST02150,At Risk,245,4,2166.25,1,4,3,8,0.0,0.0,0.0,0.33,2,55,2,,1
CUST02151,Loyal Customers,39,3,2519.29,4,3,3,10,1.0,1.0,0.0,0.32,9,10,1,,0
CUST02152,At Risk,109,4,2366.99,2,4,3,9,1.0,1.0,0.0,0.20500000000000002,4,28,0,Silver,1
CUST02153,Loyal Customers,78,6,6234.7,3,5,5,13,2.0,1.0,0.0,0.33166666666666667,3,12,0,,1
CUST02154,High-Value but Unhappy,106,16,11777.27,2,5,5,12,3.0,1.0,0.0625,0.185,10,24,2,Gold,0
CUST02155,Discount Sensitive,197,1,846.73,1,2,2,5,0.0,0.0,0.0,0.49,10,45,0,,1
CUST02156,At Risk,214,1,1705.47,1,2,3,6,0.0,0.0,0.0,0.19,0,40,2,,1
CUST02157,Needs Nurturing,48,1,736.31,3,2,1,6,0.0,0.0,0.0,0.35,8,12,1,Gold,1
CUST02158,High-Value but Unhappy,101,8,4793.27,2,5,5,12,1.0,1.0,0.125,0.30875,3,0,2,Silver,1
CUST02159,Loyal Customers,9,3,1632.0,5,3,3,11,0.0,0.0,0.0,0.4666666666666666,19,10,0,,0
CUST02160,Loyal Customers,3,2,1098.67,5,3,2,10,2.0,0.5,0.0,0.215,2,0,0,,0
CUST02161,At Risk,153,3,2402.2799999999997,1,3,3,7,1.0,1.0,0.0,0.36999999999999994,1,41,0,,1
CUST02162,Champions,12,6,3338.24,5,5,4,14,0.0,0.0,0.0,0.305,12,0,4,,0
CUST02163,At Risk,123,3,2010.3600000000001,2,3,3,8,1.0,0.0,0.3333333333333333,0.33666666666666667,1,46,0,,1
CUST02164,Needs Nurturing,48,1,644.0,3,2,1,6,1.0,0.0,0.0,0.34,2,3,0,Gold,0
CUST02165,Needs Nurturing,39,2,667.69,4,3,1,8,0.0,0.0,0.0,0.185,3,0,0,,0
CUST02166,Needs Nurturing,20,1,1010.89,5,2,2,9,1.0,0.0,0.0,0.09,1,5,0,Silver,0
CUST02167,Champions,43,5,3963.67,4,5,4,13,0.0,0.0,0.0,0.384,6,24,0,,1
CUST02168,At Risk,165,3,2219.25,1,3,3,7,1.0,1.0,0.3333333333333333,0.24666666666666667,8,30,1,,1
CUST02169,High-Value but Unhappy,94,4,3065.81,2,4,4,10,2.0,1.0,0.0,0.1675,9,16,1,Gold,0
CUST02170,High-Value but Unhappy,138,6,3749.08,2,5,4,11,3.0,0.6666666666666666,0.3333333333333333,0.38833333333333336,3,25,1,Silver,1
CUST02171,At Risk,120,1,1067.07,2,2,2,6,0.0,0.0,0.0,0.21,1,11,1,,0
CUST02172,Champions,17,6,3942.03,5,5,4,14,3.0,0.6666666666666666,0.16666666666666666,0.30833333333333335,4,0,0,,0
CUST02173,Needs Nurturing,0,1,2057.25,5,2,3,10,1.0,0.0,0.0,0.33,9,13,1,,0
CUST02174,High-Value but Unhappy,139,7,3517.69,2,5,4,11,2.0,1.0,0.0,0.3385714285714286,12,30,2,,0
CUST02175,Champions,31,5,3584.25,4,5,4,13,0.0,0.0,0.0,0.126,6,6,1,Gold,0
CUST02176,At Risk,114,1,971.25,2,2,2,6,0.0,0.0,0.0,0.28,8,14,2,,1
CUST02177,At Risk,197,1,898.53,1,2,2,5,0.0,0.0,0.0,0.38,1,42,0,,1
CUST02178,Loyal Customers,36,4,2493.7200000000003,4,4,3,11,1.0,1.0,0.25,0.41000000000000003,9,11,1,,0
CUST02179,Needs Nurturing,14,1,475.85,5,2,1,8,1.0,0.0,0.0,0.17,9,0,0,Platinum,0
CUST02180,High-Value but Unhappy,122,3,2631.13,2,3,4,9,1.0,1.0,0.0,0.19333333333333336,7,20,1,Silver,1
CUST02181,Needs Nurturing,11,1,908.67,5,2,2,9,0.0,0.0,0.0,0.08,5,11,0,,0
CUST02182,Needs Nurturing,71,2,1385.9899999999998,3,3,2,8,1.0,1.0,0.0,0.35000000000000003,5,7,0,,0
CUST02183,Needs Nurturing,51,2,2206.5,3,3,3,9,0.0,0.0,0.0,0.36,2,0,1,,1
CUST02184,At Risk,110,2,1434.1,2,3,2,7,1.0,1.0,0.0,0.385,2,22,0,,1
CUST02185,High-Value but Unhappy,210,6,2701.7200000000003,1,5,4,10,1.0,1.0,0.0,0.33499999999999996,1,44,1,,1
CUST02186,At Risk,122,5,3170.84,2,5,4,11,0.0,0.0,0.0,0.266,5,26,1,Gold,1
CUST02187,At Risk,217,1,1006.5,1,2,2,5,0.0,0.0,0.0,0.3,1,40,1,,1
CUST02188,Discount Sensitive,125,2,640.48,2,3,1,6,0.0,0.0,0.0,0.565,1,25,0,,1
CUST02189,At Risk,87,4,2813.7799999999997,2,4,4,10,1.0,0.0,0.0,0.2625,6,17,0,,0
CUST02190,At Risk,101,4,2228.5,2,4,3,9,1.0,1.0,0.25,0.3075,2,17,1,,0
CUST02191,At Risk,158,4,2674.4,1,4,4,9,0.0,0.0,0.0,0.225,4,13,0,Silver,1
CUST02192,Needs Nurturing,9,1,911.64,5,2,2,9,0.0,0.0,0.0,0.0,10,17,2,Gold,0
CUST02193,Discount Sensitive,18,1,395.16,5,2,1,8,0.0,0.0,0.0,0.5,10,4,0,,0
CUST02194,Loyal Customers,67,5,7337.07,3,5,5,13,0.0,0.0,0.0,0.196,11,12,0,Gold,0
CUST02195,At Risk,119,8,4744.28,2,5,5,12,1.0,1.0,0.0,0.29875,3,26,1,,1
CUST02196,At Risk,175,1,605.92,1,2,1,4,0.0,0.0,0.0,0.21,0,38,0,,1
CUST02197,Needs Nurturing,21,1,362.15,4,2,1,7,0.0,0.0,0.0,0.09,9,10,0,Silver,1
CUST02198,At Risk,96,3,3118.08,2,3,4,9,0.0,0.0,0.0,0.3133333333333333,3,28,0,Silver,1
CUST02199,High-Value but Unhappy,96,4,2638.62,2,4,4,10,2.0,0.5,0.25,0.205,3,16,0,,1
CUST02200,Loyal Customers,3,3,1089.4,5,3,2,10,0.0,0.0,0.0,0.4066666666666667,5,9,0,,0
CUST02201,At Risk,129,5,4412.26,2,5,5,12,0.0,0.0,0.0,0.194,2,33,0,Silver,1
CUST02202,Champions,2,6,3383.51,5,5,4,14,0.0,0.0,0.0,0.27666666666666667,2,0,1,,0
CUST02203,Needs Nurturing,52,3,1505.22,3,3,2,8,0.0,0.0,0.0,0.35333333333333333,3,2,2,,0
CUST02204,At Risk,175,1,456.72,1,2,1,4,0.0,0.0,0.0,0.15,1,46,1,,1
CUST02205,At Risk,236,2,2473.31,1,3,3,7,0.0,0.0,0.0,0.385,3,43,0,,0
CUST02206,At Risk,278,2,1232.78,1,3,2,6,1.0,0.0,0.0,0.27,0,45,0,Gold,1
CUST02207,Champions,29,9,6120.55,4,5,5,14,3.0,1.0,0.1111111111111111,0.30666666666666664,2,9,0,,0
CUST02208,High-Value but Unhappy,123,6,5051.27,2,5,5,12,1.0,1.0,0.0,0.25666666666666665,0,35,0,,1
CUST02209,Loyal Customers,22,4,1867.09,4,4,3,11,0.0,0.0,0.0,0.27,11,0,0,,0
CUST02210,At Risk,154,2,1718.96,1,3,3,7,0.0,0.0,0.0,0.18,1,23,0,Silver,1
CUST02211,Champions,5,5,3668.86,5,5,4,14,1.0,1.0,0.0,0.41200000000000003,6,0,2,Gold,0
CUST02212,Needs Nurturing,52,1,619.75,3,2,1,6,0.0,0.0,0.0,0.32,2,16,0,Gold,1
CUST02213,Loyal Customers,43,3,1948.1499999999999,4,3,3,10,2.0,1.0,0.3333333333333333,0.26666666666666666,2,9,1,Silver,1
CUST02214,High-Value but Unhappy,213,6,5751.179999999999,1,5,5,11,3.0,1.0,0.3333333333333333,0.23500000000000001,3,22,1,Gold,1
CUST02215,Needs Nurturing,38,1,362.55,4,2,1,7,1.0,0.0,0.0,0.2,9,4,0,Silver,0
CUST02216,At Risk,90,3,2218.09,2,3,3,8,2.0,1.0,0.3333333333333333,0.3466666666666667,4,16,1,Silver,1
CUST02217,Needs Nurturing,42,1,586.15,4,2,1,7,0.0,0.0,0.0,0.04,12,0,2,,0
CUST02218,Champions,26,5,3903.06,4,5,4,13,1.0,1.0,0.2,0.258,2,0,2,,0
CUST02219,Needs Nurturing,39,1,484.4,4,2,1,7,0.0,0.0,0.0,0.11,4,2,1,,1
CUST02220,Needs Nurturing,70,1,366.62,3,2,1,6,0.0,0.0,0.0,0.23,7,7,0,Silver,0
CUST02221,Needs Nurturing,34,1,682.97,4,2,1,7,0.0,0.0,0.0,0.33,1,19,1,Gold,1
CUST02222,At Risk,92,1,836.55,2,2,2,6,1.0,0.0,1.0,0.06,7,5,0,Silver,1
CUST02223,Needs Nurturing,10,1,764.96,5,2,1,8,0.0,0.0,0.0,0.02,19,0,1,Gold,0
CUST02224,At Risk,197,3,1603.7,1,3,3,7,1.0,1.0,0.0,0.27,0,42,3,,1
CUST02225,At Risk,251,6,2353.84,1,5,3,9,2.0,0.5,0.3333333333333333,0.41,3,45,0,Silver,0
CUST02226,Loyal Customers,49,10,7516.83,3,5,5,13,3.0,1.0,0.1,0.322,5,10,0,Gold,0
CUST02227,Loyal Customers,28,4,2320.84,4,4,3,11,1.0,1.0,0.0,0.41250000000000003,4,14,0,,1
CUST02228,High-Value but Unhappy,87,3,2870.67,2,3,4,9,2.0,0.0,0.6666666666666666,0.3466666666666667,4,3,0,Silver,1
CUST02229,Loyal Customers,75,4,3538.13,3,4,4,11,1.0,1.0,0.0,0.225,9,19,1,Silver,0
CUST02230,Needs Nurturing,24,1,388.37,4,2,1,7,0.0,0.0,0.0,0.14,1,4,0,,1
CUST02231,Needs Nurturing,68,3,1511.08,3,3,2,8,0.0,0.0,0.0,0.36999999999999994,10,14,0,Silver,0
CUST02232,Needs Nurturing,0,1,327.98,5,2,1,8,0.0,0.0,0.0,0.22,5,2,0,Silver,0
CUST02233,At Risk,94,1,515.82,2,2,1,5,0.0,0.0,0.0,0.3,4,29,0,,0
CUST02234,At Risk,169,1,880.11,1,2,2,5,1.0,0.0,0.0,0.15,5,35,0,Gold,1
CUST02235,Needs Nurturing,52,1,221.66,3,2,1,6,0.0,0.0,0.0,0.36,1,6,0,,1
CUST02236,At Risk,145,2,1413.8899999999999,2,3,2,7,0.0,0.0,0.0,0.20500000000000002,1,27,0,,1
CUST02237,Champions,38,6,3565.76,4,5,4,13,1.0,1.0,0.16666666666666666,0.26833333333333337,10,0,2,Gold,0
CUST02238,Loyal Customers,57,10,6304.62,3,5,5,13,3.0,1.0,0.2,0.278,2,4,0,Gold,1
CUST02239,Needs Nurturing,45,1,576.85,4,2,1,7,0.0,0.0,0.0,0.27,5,19,0,Silver,1
CUST02240,Needs Nurturing,19,1,2577.76,5,2,4,11,0.0,0.0,0.0,0.09,6,4,0,,0
CUST02241,At Risk,114,4,3532.06,2,4,4,10,0.0,0.0,0.0,0.1475,0,31,0,Gold,1
CUST02242,At Risk,130,3,2407.42,2,3,3,8,1.0,1.0,0.3333333333333333,0.25,1,29,0,,1
CUST02243,High-Value but Unhappy,133,4,2923.57,2,4,4,10,1.0,1.0,0.25,0.1975,7,31,0,Silver,1
CUST02244,Loyal Customers,5,4,2406.37,5,4,3,12,0.0,0.0,0.0,0.255,5,0,1,Silver,0
CUST02245,Loyal Customers,83,8,4970.59,3,5,5,13,2.0,0.5,0.125,0.255,7,29,1,Silver,1
CUST02246,At Risk,153,3,2005.87,1,3,3,7,1.0,1.0,0.0,0.30666666666666664,6,30,1,,1
CUST02247,Needs Nurturing,55,1,533.22,3,2,1,6,0.0,0.0,0.0,0.3,0,4,0,,0
CUST02248,At Risk,93,1,1245.24,2,2,2,6,0.0,0.0,0.0,0.2,2,17,0,,1
CUST02249,Needs Nurturing,75,3,1584.17,3,3,3,9,1.0,1.0,0.0,0.36000000000000004,10,28,0,Platinum,1
CUST02250,Champions,15,6,3309.5,5,5,4,14,3.0,1.0,0.3333333333333333,0.2783333333333333,10,18,0,Silver,0
CUST02251,At Risk,182,2,1716.8,1,3,3,7,0.0,0.0,0.0,0.235,8,22,1,Silver,1
CUST02252,Loyal Customers,62,4,2123.62,3,4,3,10,2.0,1.0,0.0,0.305,1,16,0,,1
CUST02253,Loyal Customers,67,7,5056.679999999999,3,5,5,13,2.0,1.0,0.0,0.24857142857142858,9,15,0,Gold,0
CUST02254,At Risk,91,1,321.87,2,2,1,5,1.0,1.0,0.0,0.35,4,9,0,Silver,1
CUST02255,Needs Nurturing,15,1,485.28,5,2,1,8,0.0,0.0,0.0,0.35,11,0,0,,0
CUST02256,Loyal Customers,42,4,2003.71,4,4,3,11,1.0,1.0,0.0,0.3275,12,10,1,,0
CUST02257,Loyal Customers,60,5,4038.65,3,5,5,13,3.0,0.6666666666666666,0.0,0.258,3,2,0,Silver,1
CUST02258,At Risk,198,4,2233.67,1,4,3,8,1.0,0.0,0.0,0.2475,8,39,1,,1
CUST02259,Needs Nurturing,42,2,917.25,4,3,2,9,0.0,0.0,0.0,0.3,17,8,1,Gold,0
CUST02260,Loyal Customers,69,3,3309.0299999999997,3,3,4,10,1.0,1.0,0.0,0.24666666666666667,7,15,1,Silver,1
CUST02261,Loyal Customers,55,4,3277.19,3,4,4,11,2.0,0.5,0.0,0.41750000000000004,4,17,1,,1
CUST02262,At Risk,97,3,2320.9,2,3,3,8,1.0,1.0,0.0,0.2966666666666667,0,30,0,Silver,1
CUST02263,At Risk,118,1,385.7,2,2,1,5,0.0,0.0,0.0,0.0,8,31,0,,0
CUST02264,Loyal Customers,45,3,2217.6800000000003,4,3,3,10,1.0,1.0,0.3333333333333333,0.18000000000000002,3,9,0,Gold,0
CUST02265,Discount Sensitive,31,1,280.88,4,2,1,7,0.0,0.0,0.0,0.54,3,0,0,Silver,1
CUST02266,Needs Nurturing,20,1,563.66,5,2,1,8,0.0,0.0,0.0,0.22,2,13,3,,0
CUST02267,At Risk,207,2,2539.23,1,3,3,7,2.0,1.0,0.5,0.07,5,35,1,,0
CUST02268,At Risk,167,2,1421.47,1,3,2,6,0.0,0.0,0.0,0.21500000000000002,2,26,0,Gold,1
CUST02269,Champions,7,4,3854.66,5,4,4,13,1.0,0.0,0.25,0.3375,8,25,0,Gold,0
CUST02270,High-Value but Unhappy,91,6,4121.46,2,5,5,12,1.0,1.0,0.0,0.22833333333333336,14,13,1,,0
CUST02271,At Risk,119,2,1585.3500000000001,2,3,3,8,1.0,1.0,0.0,0.24000000000000002,4,27,2,,0
CUST02272,Loyal Customers,59,11,8117.28,3,5,5,13,4.0,1.0,0.18181818181818182,0.3245454545454546,13,2,2,,0
CUST02273,At Risk,163,2,1263.48,1,3,2,6,0.0,0.0,0.0,0.37,8,39,1,,1
CUST02274,Needs Nurturing,70,2,897.32,3,3,2,8,1.0,0.0,0.0,0.35,7,7,1,,1
CUST02275,Loyal Customers,21,4,1569.5,4,4,3,11,0.0,0.0,0.0,0.265,5,0,0,Silver,0
CUST02276,At Risk,265,2,2509.86,1,3,3,7,2.0,0.5,0.0,0.4,1,50,0,Gold,0
CUST02277,At Risk,218,2,3384.3,1,3,4,8,0.0,0.0,0.0,0.115,4,49,0,,1
CUST02278,At Risk,116,2,937.17,2,3,2,7,1.0,1.0,0.0,0.31,0,28,0,,1
CUST02279,Loyal Customers,21,3,2624.92,4,3,4,11,0.0,0.0,0.0,0.06333333333333334,0,10,0,,0
CUST02280,At Risk,145,1,1244.85,2,2,2,6,0.0,0.0,0.0,0.43,8,32,1,,1
CUST02281,At Risk,120,2,1698.6799999999998,2,3,3,8,0.0,0.0,0.0,0.24,8,28,0,,1
CUST02282,Needs Nurturing,7,1,300.59,5,2,1,8,1.0,1.0,0.0,0.29,1,10,0,,1
CUST02283,At Risk,132,4,1771.46,2,4,3,9,0.0,0.0,0.0,0.2425,1,26,0,,1
CUST02284,Champions,35,5,3144.28,4,5,4,13,1.0,1.0,0.2,0.248,11,6,2,Platinum,1
CUST02285,Needs Nurturing,19,1,903.8,5,2,2,9,1.0,1.0,0.0,0.27,0,31,1,,0
CUST02286,At Risk,242,2,2310.76,1,3,3,7,0.0,0.0,0.0,0.11,2,58,1,,1
CUST02287,High-Value but Unhappy,100,7,7044.49,2,5,5,12,1.0,1.0,0.14285714285714285,0.24,0,12,1,,0
CUST02288,Loyal Customers,58,5,4722.57,3,5,5,13,1.0,1.0,0.2,0.27999999999999997,1,21,0,Gold,0
CUST02289,At Risk,93,4,4308.88,2,4,5,11,1.0,0.0,0.0,0.3,6,6,0,,0
CUST02290,Loyal Customers,76,5,5620.530000000001,3,5,5,13,2.0,1.0,0.2,0.28200000000000003,6,7,0,,0
CUST02291,At Risk,214,6,3936.09,1,5,4,10,0.0,0.0,0.0,0.3116666666666667,3,31,0,Silver,1
CUST02292,Loyal Customers,4,4,2077.06,5,4,3,12,1.0,1.0,0.25,0.2825,2,4,0,,1
CUST02293,At Risk,287,4,4413.400000000001,1,4,5,10,0.0,0.0,0.0,0.1925,4,44,0,,1
CUST02294,Loyal Customers,19,2,785.8399999999999,5,3,2,10,1.0,1.0,0.5,0.33999999999999997,1,7,1,Silver,0
CUST02295,Needs Nurturing,24,2,958.6199999999999,4,3,2,9,1.0,0.0,0.0,0.35,3,0,0,,0
CUST02296,Loyal Customers,73,5,2333.01,3,5,3,11,2.0,1.0,0.0,0.32,11,3,1,,0
CUST02297,Needs Nurturing,27,1,389.45,4,2,1,7,0.0,0.0,0.0,0.19,3,1,2,Silver,1
CUST02298,At Risk,100,6,4073.9900000000002,2,5,5,12,1.0,0.0,0.0,0.35000000000000003,13,36,0,Gold,1
CUST02299,At Risk,101,1,1062.37,2,2,2,6,0.0,0.0,0.0,0.16,7,19,1,,0
CUST02300,At Risk,104,3,3051.79,2,3,4,9,0.0,0.0,0.0,0.14333333333333334,1,29,1,,0
CUST02301,At Risk,126,3,1446.59,2,3,2,7,0.0,0.0,0.0,0.2733333333333334,7,35,0,Gold,0
CUST02302,Needs Nurturing,79,3,1243.3400000000001,3,3,2,8,1.0,1.0,0.0,0.30333333333333334,8,28,0,Silver,1
CUST02303,Needs Nurturing,24,1,590.19,4,2,1,7,1.0,1.0,1.0,0.01,12,0,0,,0
CUST02304,Champions,36,6,2964.84,4,5,4,13,0.0,0.0,0.0,0.315,6,14,2,Silver,1
CUST02305,Champions,40,7,5250.78,4,5,5,14,0.0,0.0,0.0,0.28285714285714286,12,1,0,,0
CUST02306,Needs Nurturing,74,2,2087.3199999999997,3,3,3,9,1.0,0.0,0.0,0.155,5,9,0,,0
CUST02307,Needs Nurturing,24,2,1057.9,4,3,2,9,0.0,0.0,0.0,0.185,4,13,0,,0
CUST02308,At Risk,116,3,2021.26,2,3,3,8,0.0,0.0,0.0,0.37333333333333335,0,22,0,,1
CUST02309,At Risk,562,1,359.12,1,2,1,4,0.0,0.0,0.0,0.22,1,60,1,,1
CUST02310,Champions,25,5,3787.63,4,5,4,13,2.0,1.0,0.0,0.236,8,1,2,,0
CUST02311,High-Value but Unhappy,200,6,2984.76,1,5,4,10,1.0,1.0,0.0,0.38166666666666665,3,38,2,,1
CUST02312,High-Value but Unhappy,205,7,4727.71,1,5,5,11,3.0,1.0,0.0,0.29857142857142854,3,48,2,Silver,1
CUST02313,At Risk,171,1,583.08,1,2,1,4,0.0,0.0,0.0,0.36,3,30,0,Silver,0
CUST02314,Needs Nurturing,0,1,443.94,5,2,1,8,0.0,0.0,0.0,0.35,16,0,1,,0
CUST02315,Champions,39,8,5134.64,4,5,5,14,3.0,1.0,0.0,0.2725,12,22,0,,0
CUST02316,Needs Nurturing,17,1,552.35,5,2,1,8,0.0,0.0,0.0,0.44,7,8,0,,0
CUST02317,Champions,1,7,6148.13,5,5,5,15,2.0,1.0,0.0,0.24,9,0,1,,0
CUST02318,Needs Nurturing,85,1,514.56,3,2,1,6,0.0,0.0,0.0,0.3,3,18,1,Silver,0
CUST02319,Needs Nurturing,36,1,1156.63,4,2,2,8,0.0,0.0,0.0,0.4,6,21,1,Silver,0
CUST02320,At Risk,97,2,519.24,2,3,1,6,0.0,0.0,0.0,0.345,3,15,2,,1
